grid_gid,epdo_total,is_high_risk,risk_prob,predicted_risk
다사648443,0.0,0,0.4844,0
다사650444,0.0,0,0.6933,1
다사652445,0.0,0,0.5555,1
다사627455,0.0,0,0.4844,0
다사697436,0.0,0,0.3036,0
다사686429,0.0,0,0.4844,0
다사681426,0.0,0,0.5675,1
다사679427,0.0,0,0.5675,1
다사678427,0.0,0,0.7614,1
다사678429,0.0,0,0.4385,0
다사679431,0.0,0,0.6004,1
다사680433,0.0,0,0.5675,1
다사649444,0.0,0,0.4844,0
다사651444,0.0,0,0.5266,1
다사671443,0.0,0,0.6278,1
다사670455,0.0,0,0.4844,0
다사654464,0.0,0,0.6329,1
다사688444,0.0,0,0.6252,1
다사674431,0.0,0,0.6051,1
다사654477,0.0,0,0.6267,1
다사670428,0.0,0,0.4521,0
다사671428,0.0,0,0.5275,1
다사661455,0.0,0,0.4369,0
다사681450,0.0,0,0.744,1
다사663455,0.0,0,0.1812,0
다사683433,0.0,0,0.559,1
다사682433,0.0,0,0.4844,0
다사659441,0.0,0,0.4844,0
다사623453,0.0,0,0.4844,0
다사680452,0.0,0,0.744,1
다사678455,0.0,0,0.6811,1
다사650471,0.0,0,0.1665,0
다사632463,0.0,0,0.5408,1
다사657485,0.0,0,0.5408,1
다사631463,0.0,0,0.4844,0
다사686436,0.0,0,0.6755,1
다사655442,0.0,0,0.3443,0
다사651446,0.0,0,0.5848,1
다사661449,0.0,0,0.5675,1
다사679439,0.0,0,0.4844,0
다사676423,0.0,0,0.6004,1
다사666414,0.0,0,0.4844,0
다사668437,0.0,0,0.1429,0
다사660450,0.0,0,0.4369,0
다사661447,0.0,0,0.5408,1
다사656445,0.0,0,0.5408,1
다사656484,0.0,0,0.5675,1
다사695433,0.0,0,0.5266,1
다사687436,0.0,0,0.3443,0
다사674434,0.0,0,0.4844,0
다사675435,0.0,0,0.4844,0
다사676435,0.0,0,0.7287,1
다사677436,0.0,0,0.4844,0
다사628450,0.0,0,0.4388,0
다사626450,0.0,0,0.5266,1
다사678448,0.0,0,0.3076,0
다사657448,0.0,0,0.4723,0
다사693431,0.0,0,0.4838,0
다사676450,0.0,0,0.3443,0
다사676448,0.0,0,0.5027,1
다사676425,0.0,0,0.5162,1
다사638444,0.0,0,0.5826,1
다사629448,0.0,0,0.4844,0
다사685439,0.0,0,0.7826,1
다사662434,0.0,0,0.5561,1
다사662430,0.0,0,0.5408,1
다사661429,0.0,0,0.4881,0
다사666426,0.0,0,0.5675,1
다사659429,0.0,0,0.5408,1
다사673411,0.0,0,0.4844,0
다사664426,0.0,0,0.5555,1
다사693437,0.0,0,0.5735,1
다사661430,0.0,0,0.4844,0
다사667413,0.0,0,0.4844,0
다사682445,0.0,0,0.4888,0
다사666421,0.0,0,0.4844,0
다사658484,0.0,0,0.1703,0
다사662485,0.0,0,0.5162,1
다사689439,0.0,0,0.3856,0
다사660452,0.0,0,0.5984,1
다사678439,0.0,0,0.6649,1
다사662429,0.0,0,0.4844,0
다사664429,0.0,0,0.4844,0
다사643457,0.0,0,0.4844,0
다사640444,0.0,0,0.4844,0
다사636445,0.0,0,0.6004,1
다사661488,0.0,0,0.122,0
다사658486,0.0,0,0.4844,0
다사656481,0.0,0,0.6257,1
다사656480,0.0,0,0.3433,0
다사659431,0.0,0,0.6317,1
다사643444,0.0,0,0.4844,0
다사685433,0.0,0,0.6915,1
다사666428,0.0,0,0.6004,1
다사632452,0.0,0,0.4844,0
다사651464,0.0,0,0.4844,0
다사688439,0.0,0,0.5954,1
다사687440,0.0,0,0.6947,1
다사626461,0.0,0,0.4844,0
다사670472,0.0,0,0.4844,0
다사661442,0.0,0,0.4844,0
다사690437,0.0,0,0.4215,0
다사632451,0.0,0,0.2499,0
다사661441,0.0,0,0.4844,0
다사469069,0.0,0,0.1024,0
다사457115,0.0,0,0.0818,0
다사660108,0.0,0,0.0634,0
다사637120,0.0,0,0.0879,0
다사531136,0.0,0,0.0245,0
다사656091,0.0,0,0.118,0
다바377983,0.0,0,0.1089,0
다사442024,0.0,0,0.0716,0
다사613154,0.0,0,0.0952,0
다바469997,0.0,0,0.0145,0
다사653072,0.0,0,0.0926,0
다사491033,0.0,0,0.1217,0
다바424955,0.0,0,0.0716,0
다사414038,0.0,0,0.0998,0
다사641069,0.0,0,0.344,0
다사595123,0.0,0,0.1115,0
다사566061,0.0,0,0.1024,0
다사656081,0.0,0,0.0245,0
다사668058,0.0,0,0.1647,0
다사465017,0.0,0,0.1062,0
다사592132,0.0,0,0.3236,0
다사499140,0.0,0,0.344,0
다사492169,0.0,0,0.0881,0
다사383119,0.0,0,0.1108,0
다사504104,0.0,0,0.0944,0
다사526113,0.0,0,0.1647,0
다사480035,0.0,0,0.0628,0
다사595132,0.0,0,0.0126,0
다사625106,0.0,0,0.0563,0
다사618103,0.0,0,0.0953,0
다사503145,0.0,0,0.344,0
다사517133,0.0,0,0.1129,0
다사394105,0.0,0,0.0493,0
다사672085,0.0,0,0.0299,0
다사516137,0.0,0,0.057,0
다바391976,0.0,0,0.344,0
다사652093,0.0,0,0.0144,0
다사397115,0.0,0,0.0602,0
다사541121,0.0,0,0.0619,0
다사563120,0.0,0,0.2264,0
다사598127,0.0,0,0.0879,0
다바512982,0.0,0,0.0299,0
다사649119,0.0,0,0.0596,0
다사623125,0.0,0,0.0134,0
다사662109,0.0,0,0.1062,0
다사602126,0.0,0,0.0617,0
다사618100,0.0,0,0.3041,0
다사539115,0.0,0,0.0491,0
다사515153,0.0,0,0.033,0
다사511145,0.0,0,0.0998,0
다사512143,0.0,0,0.0903,0
다바471987,0.0,0,0.0601,0
다사517138,0.0,0,0.1647,0
다사440155,0.0,0,0.3236,0
다사511133,0.0,0,0.0601,0
다바531993,0.0,0,0.0491,0
다사516133,0.0,0,0.0491,0
다사465002,0.0,0,0.1058,0
다사598114,0.0,0,0.0578,0
다사657068,0.0,0,0.1094,0
다바367954,0.0,0,0.084,0
다사480025,0.0,0,0.1186,0
다사492068,0.0,0,0.0177,0
다사618109,0.0,0,0.0094,0
다사621109,0.0,0,0.0491,0
다사457195,0.0,0,0.0491,0
다사318131,0.0,0,0.1389,0
다사589116,0.0,0,0.0431,0
다사589123,0.0,0,0.0706,0
다사586124,0.0,0,0.1024,0
다사404118,0.0,0,0.344,0
다사538120,0.0,0,0.1464,0
다사605116,0.0,0,0.0854,0
다사517128,0.0,0,0.344,0
다사470020,0.0,0,0.0284,0
다사521127,0.0,0,0.0581,0
다사606122,0.0,0,0.0284,0
다사658122,0.0,0,0.0745,0
다사482033,0.0,0,0.0716,0
다사665098,0.0,0,0.0879,0
다사612149,0.0,0,0.118,0
다바410992,0.0,0,0.1186,0
다사449014,0.0,0,0.1601,0
다사488032,0.0,0,0.0491,0
다사464010,0.0,0,0.344,0
다사505024,0.0,0,0.1129,0
다사568126,0.0,0,0.0716,0
다사650086,0.0,0,0.1647,0
다사478036,0.0,0,0.0631,0
다사637101,0.0,0,0.2015,0
다사656077,0.0,0,0.0422,0
다사522130,0.0,0,0.1029,0
다바373956,0.0,0,0.0547,0
다사381126,0.0,0,0.1542,0
다사283150,0.0,0,0.0631,0
다사398122,0.0,0,0.035,0
다사666101,0.0,0,0.0175,0
다사636103,0.0,0,0.0601,0
다사608128,0.0,0,0.0903,0
다사654126,0.0,0,0.0491,0
다사490039,0.0,0,0.0944,0
다사594122,0.0,0,0.0938,0
다사496086,0.0,0,0.1389,0
다사538032,0.0,0,0.0491,0
다사579113,0.0,0,0.1647,0
다사324157,0.0,0,0.1552,0
다사601140,0.0,0,0.033,0
다사540141,0.0,0,0.0431,0
다사437154,0.0,0,0.2253,0
다사602124,0.0,0,0.1014,0
다사387127,0.0,0,0.344,0
다사488142,0.0,0,0.1565,0
다사653132,0.0,0,0.0284,0
다사552139,0.0,0,0.0553,0
다사637127,0.0,0,0.0891,0
다사375013,0.0,0,0.3236,0
다사483016,0.0,0,0.0501,0
다사400091,0.0,0,0.3236,0
다사480005,0.0,0,0.1647,0
다사438165,0.0,0,0.0245,0
다사738491,0.0,0,0.3162,0
다사698453,0.0,0,0.0245,0
다사700457,0.0,0,0.0491,0
다사697429,0.0,0,0.033,0
다사744481,0.0,0,0.1647,0
다사725501,0.0,0,0.1161,0
다사702453,0.0,0,0.146,0
다사748494,0.0,0,0.0491,0
다사690420,0.0,0,0.0284,0
다사719516,0.0,0,0.0288,0
다사722508,0.0,0,0.0491,0
다사736487,0.0,0,0.1271,0
다사765450,0.0,0,0.0491,0
다사713493,0.0,0,0.2969,0
다사748491,0.0,0,0.1452,0
다사736506,0.0,0,0.1958,0
다사722529,0.0,0,0.2373,0
다사754487,0.0,0,0.0431,0
다사728524,0.0,0,0.1991,0
다사701446,0.0,0,0.0491,0
다사675426,0.0,0,0.1647,0
다사672443,0.0,0,0.0491,0
다사653446,0.0,0,0.01,0
다사656434,0.0,0,0.0857,0
다사681442,0.0,0,0.0491,0
다사682451,0.0,0,0.1338,0
다사692440,0.0,0,0.2603,0
다사670429,0.0,0,0.0491,0
다사672433,0.0,0,0.0299,0
다사665456,0.0,0,0.0299,0
다사636457,0.0,0,0.0491,0
다사640447,0.0,0,0.0491,0
다사651448,0.0,0,0.2603,0
다사676466,0.0,0,0.0112,0
다사642455,0.0,0,0.0112,0
다사660481,0.0,0,0.1155,0
다사664446,0.0,0,0.0491,0
다사642461,0.0,0,0.01,0
다사684441,0.0,0,0.0112,0
다사686422,0.0,0,0.0491,0
다사691431,0.0,0,0.0293,0
다사660477,0.0,0,0.0409,0
다사648453,0.0,0,0.3036,0
다사682421,0.0,0,0.1839,0
다사661451,0.0,0,0.1008,0
다사676426,0.0,0,0.0177,0
다사677439,0.0,0,0.0578,0
다사668447,0.0,0,0.2438,0
다사685440,0.0,0,0.2308,0
다사639452,0.0,0,0.3299,0
다사692441,0.0,0,0.2112,0
다사656478,0.0,0,0.344,0
다사629454,0.0,0,0.1163,0
다사633449,0.0,0,0.1647,0
다사669439,0.0,0,0.3012,0
다사670374,0.0,0,0.4092,0
다사689383,0.0,0,0.1774,0
다사673402,0.0,0,0.344,0
다사672405,0.0,0,0.3438,0
다사701388,0.0,0,0.2005,0
다사689341,0.0,0,0.1525,0
다사684300,0.0,0,0.2432,0
다사659302,0.0,0,0.1276,0
다사675324,0.0,0,0.1535,0
다사642302,0.0,0,0.1647,0
다사656273,0.0,0,0.3791,0
다사691342,0.0,0,0.344,0
다사674328,0.0,0,0.3473,0
다사684345,0.0,0,0.3036,0
다사671407,0.0,0,0.3391,0
다사695401,0.0,0,0.344,0
다사701390,0.0,0,0.1801,0
다사702388,0.0,0,0.2107,0
다사668299,0.0,0,0.0408,0
다사677304,0.0,0,0.344,0
다사683341,0.0,0,0.1525,0
다사656282,0.0,0,0.3069,0
다사667268,0.0,0,0.3379,0
다사621326,0.0,0,0.1647,0
다사682302,0.0,0,0.3036,0
다사667289,0.0,0,0.1615,0
다사656291,0.0,0,0.1699,0
다사688412,0.0,0,0.1909,0
다사656281,0.0,0,0.344,0
다사695389,0.0,0,0.2005,0
다사661298,0.0,0,0.0491,0
다사667299,0.0,0,0.2006,0
다사638320,0.0,0,0.3236,0
다사701389,0.0,0,0.0491,0
다사674384,0.0,0,0.2889,0
다사644366,0.0,0,0.3221,0
다사685367,0.0,0,0.2542,0
다사676306,0.0,0,0.0491,0
다사650306,0.0,0,0.3236,0
다사681306,0.0,0,0.0299,0
다사681350,0.0,0,0.1253,0
다사661309,0.0,0,0.0491,0
다사619299,0.0,0,0.1803,0
다사680410,0.0,0,0.0365,0
다사691409,0.0,0,0.094,0
다사642365,0.0,0,0.0193,0
다사700382,0.0,0,0.1834,0
다사694375,0.0,0,0.3035,0
다사702377,0.0,0,0.0491,0
다사690378,0.0,0,0.0284,0
다사675384,0.0,0,0.4381,0
다사689387,0.0,0,0.0491,0
다사684391,0.0,0,0.0491,0
다사697394,0.0,0,0.0491,0
다사673404,0.0,0,0.0491,0
다사700400,0.0,0,0.1675,0
다사686414,0.0,0,0.0245,0
다사687407,0.0,0,0.0491,0
다사691413,0.0,0,0.0336,0
다사704383,0.0,0,0.0491,0
다사701394,0.0,0,0.0122,0
다사663292,0.0,0,0.0491,0
다사686341,0.0,0,0.0491,0
다사671315,0.0,0,0.0491,0
다사655297,0.0,0,0.1253,0
다사685304,0.0,0,0.0491,0
다사668353,0.0,0,0.0988,0
다사706376,0.0,0,0.1253,0
다사703392,0.0,0,0.3236,0
다사718381,0.0,0,0.0391,0
다사665304,0.0,0,0.2367,0
다사672311,0.0,0,0.2006,0
다사675356,0.0,0,0.0245,0
다사659292,0.0,0,0.0287,0
다사627323,0.0,0,0.3219,0
다사659324,0.0,0,0.0491,0
다사708402,0.0,0,0.0751,0
다사290081,0.0,0,0.1706,0
다사656121,0.0,0,0.139,0
다사399123,0.0,0,0.1706,0
다사537075,0.0,0,0.1706,0
다사573120,0.0,0,0.1009,0
다바397992,0.0,0,0.078,0
다사666076,0.0,0,0.3325,0
다사356120,0.0,0,0.1706,0
다사398123,0.0,0,0.1706,0
다바373958,0.0,0,0.1277,0
다사522129,0.0,0,0.0902,0
다사527135,0.0,0,0.1706,0
다사637121,0.0,0,0.1706,0
다사620098,0.0,0,0.1542,0
다사654069,0.0,0,0.1316,0
다사526135,0.0,0,0.1263,0
다사595119,0.0,0,0.1706,0
다사625101,0.0,0,0.1706,0
다사619102,0.0,0,0.1706,0
다사606115,0.0,0,0.1706,0
다사505146,0.0,0,0.1706,0
다바392978,0.0,0,0.1706,0
다사512144,0.0,0,0.07,0
다사443155,0.0,0,0.078,0
다사618122,0.0,0,0.0822,0
다사472046,0.0,0,0.078,0
다사599125,0.0,0,0.1706,0
다사610126,0.0,0,0.1706,0
다사482035,0.0,0,0.1706,0
다사679093,0.0,0,0.0262,0
다바378983,0.0,0,0.1706,0
다사671093,0.0,0,0.1706,0
다사534140,0.0,0,0.139,0
다사599126,0.0,0,0.1706,0
다사405118,0.0,0,0.1406,0
다사490035,0.0,0,0.0902,0
다사482039,0.0,0,0.0822,0
다사538132,0.0,0,0.1706,0
다사491034,0.0,0,0.1009,0
다사483039,0.0,0,0.1706,0
다사626122,0.0,0,0.0902,0
다사514132,0.0,0,0.1706,0
다사605140,0.0,0,0.1706,0
다사444161,0.0,0,0.1706,0
다사649124,0.0,0,0.0822,0
다사663090,0.0,0,0.1706,0
다사608139,0.0,0,0.1706,0
다사653112,0.0,0,0.0822,0
다사474016,0.0,0,0.1706,0
다사654114,0.0,0,0.1706,0
다사627122,0.0,0,0.1263,0
다사466000,0.0,0,0.1706,0
다사677085,0.0,0,0.1706,0
다사657120,0.0,0,0.1706,0
다사633103,0.0,0,0.1706,0
다사655083,0.0,0,0.1009,0
다사668100,0.0,0,0.1706,0
다사604139,0.0,0,0.1706,0
다사647112,0.0,0,0.1706,0
다사488143,0.0,0,0.1706,0
다사757488,0.0,0,0.1706,0
다사734505,0.0,0,0.1706,0
다사737485,0.0,0,0.078,0
다사747494,0.0,0,0.1706,0
다사699456,0.0,0,0.1706,0
다사714530,0.0,0,0.2156,0
다사751493,0.0,0,0.102,0
다사722532,0.0,0,0.0446,0
다사710459,0.0,0,0.1706,0
다사734510,0.0,0,0.2119,0
다사691456,0.0,0,0.1706,0
다사718516,0.0,0,0.1706,0
다사701447,0.0,0,0.1706,0
다사759484,0.0,0,0.0446,0
다사734502,0.0,0,0.1783,0
다사720531,0.0,0,0.0902,0
다사689420,0.0,0,0.2094,0
다사691420,0.0,0,0.0902,0
다사743494,0.0,0,0.236,0
다사671425,0.0,0,0.169,0
다사660474,0.0,0,0.0997,0
다사687432,0.0,0,0.1706,0
다사671451,0.0,0,0.1706,0
다사663448,0.0,0,0.1706,0
다사691447,0.0,0,0.1303,0
다사672441,0.0,0,0.1706,0
다사665447,0.0,0,0.0327,0
다사682463,0.0,0,0.1706,0
다사672470,0.0,0,0.078,0
다사642443,0.0,0,0.078,0
다사678447,0.0,0,0.0327,0
다사636462,0.0,0,0.1706,0
다사677459,0.0,0,0.143,0
다사672450,0.0,0,0.0327,0
다사637457,0.0,0,0.1706,0
다사635463,0.0,0,0.1706,0
다사683436,0.0,0,0.23,0
다사674455,0.0,0,0.0881,0
다사680463,0.0,0,0.1706,0
다사675313,0.0,0,0.1706,0
다사698403,0.0,0,0.1706,0
다사677308,0.0,0,0.2272,0
다사659328,0.0,0,0.143,0
다사685373,0.0,0,0.078,0
다사693339,0.0,0,0.1706,0
다사671339,0.0,0,0.1706,0
다사655303,0.0,0,0.2156,0
다사689410,0.0,0,0.1706,0
다사690409,0.0,0,0.0891,0
다사694353,0.0,0,0.2241,0
다사697398,0.0,0,0.2197,0
다사708390,0.0,0,0.078,0
다사674327,0.0,0,0.1706,0
다사667291,0.0,0,0.143,0
다사637283,0.0,0,0.078,0
다사672299,0.0,0,0.1706,0
다사622325,0.0,0,0.2438,0
다사659288,0.0,0,0.1706,0
다사650305,0.0,0,0.1706,0
다사667315,0.0,0,0.1706,0
다사680340,0.0,0,0.1706,0
다사655319,0.0,0,0.0993,0
다사663302,0.0,0,0.1706,0
다사662277,0.0,0,0.1706,0
다사664326,0.0,0,0.1706,0
다사642311,0.0,0,0.1706,0
다사671386,0.0,0,0.2438,0
다사672297,0.0,0,0.143,0
다사667376,0.0,0,0.1706,0
다사649390,0.0,0,0.0891,0
다사687365,0.0,0,0.1706,0
다사646319,0.0,0,0.143,0
다사679403,0.0,0,0.0891,0
다사685370,0.0,0,0.1706,0
다사673373,0.0,0,0.2301,0
다사678345,0.0,0,0.1706,0
다사674325,0.0,0,0.2102,0
다사660307,0.0,0,0.1346,0
다사694402,0.0,0,0.1706,0
다사666275,0.0,0,0.1706,0
다사687372,0.0,0,0.1706,0
다사622327,0.0,0,0.2563,0
다사680414,0.0,0,0.1706,0
다사580113,0.0,0,0.1447,0
다사650110,0.0,0,0.0958,0
다사667096,0.0,0,0.0954,0
다사626099,0.0,0,0.1543,0
다사489142,0.0,0,0.1218,0
다사383186,0.0,0,0.0402,0
다사505042,0.0,0,0.0402,0
다사654076,0.0,0,0.0901,0
다사655124,0.0,0,0.186,0
다사645115,0.0,0,0.0258,0
다바467996,0.0,0,0.0445,0
다사583114,0.0,0,0.2427,0
다사656132,0.0,0,0.0293,0
다사296081,0.0,0,0.167,0
다사651068,0.0,0,0.0404,0
다사538115,0.0,0,0.1497,0
다사494029,0.0,0,0.0293,0
다사394104,0.0,0,0.0402,0
다사614114,0.0,0,0.1039,0
다사658081,0.0,0,0.0376,0
다사669077,0.0,0,0.027,0
다사635122,0.0,0,0.0402,0
다사615105,0.0,0,0.1015,0
다사344101,0.0,0,0.167,0
다사624125,0.0,0,0.0385,0
다사671094,0.0,0,0.0445,0
다사568125,0.0,0,0.1761,0
다사493168,0.0,0,0.1863,0
다사671084,0.0,0,0.0402,0
다사442023,0.0,0,0.167,0
다사701445,0.0,0,0.3059,0
다사732491,0.0,0,0.0893,0
다사737487,0.0,0,0.1505,0
다사739491,0.0,0,0.1111,0
다사700458,0.0,0,0.04,0
다사685435,0.0,0,0.0681,0
다사662478,0.0,0,0.0384,0
다사673435,0.0,0,0.0343,0
다사678418,0.0,0,0.0404,0
다사673460,0.0,0,0.0385,0
다사657477,0.0,0,0.0258,0
다사670452,0.0,0,0.0329,0
다사682303,0.0,0,0.1691,0
다사684367,0.0,0,0.0839,0
다사668338,0.0,0,0.2035,0
다사656275,0.0,0,0.0329,0
다사662304,0.0,0,0.0385,0
다사657278,0.0,0,0.0385,0
다사700381,0.0,0,0.2417,0
다사658265,0.0,0,0.0329,0
다사661278,0.0,0,0.0402,0
다사672404,0.0,0,0.167,0
다사661291,0.0,0,0.0402,0
다사680351,0.0,0,0.2966,0
다사663307,0.0,0,0.0402,0
다사669318,0.0,0,0.1484,0
다사701393,0.0,0,0.2643,0
다사674374,0.0,0,0.0825,0
다사684304,0.0,0,0.3895,0
다사643333,0.0,0,0.0952,0
다사707387,0.0,0,0.2548,0
다사665293,0.0,0,0.272,0
다사657341,0.0,0,0.0445,0
다사693391,0.0,0,0.0385,0
다사663296,0.0,0,0.0402,0
다사656323,0.0,0,0.0385,0
다사672351,0.0,0,0.0293,0
다사666332,0.0,0,0.2911,0
다사655282,0.0,0,0.0385,0
다사674303,0.0,0,0.0402,0
다사619298,0.0,0,0.2436,0
다사620326,0.0,0,0.0385,0
다사662309,0.0,0,0.3233,0
다사707386,0.0,0,0.3022,0
다사667324,0.0,0,0.0402,0
다사678347,0.0,0,0.0606,0
다사660298,0.0,0,0.0502,0
다사659262,0.0,0,0.1656,0
다사671311,0.0,0,0.0376,0
다사673314,0.0,0,0.0404,0
다사675307,0.0,0,0.0402,0
다사658267,0.0,0,0.0392,0
다사491068,0.0,0,0.2081,0
다사455168,0.0,0,0.1056,0
다사569128,0.0,0,0.1316,0
다사616138,0.0,0,0.2081,0
다사533142,0.0,0,0.2081,0
다바383984,0.0,0,0.2081,0
다사391097,0.0,0,0.2081,0
다사542070,0.0,0,0.2081,0
다사533143,0.0,0,0.2508,0
다사594116,0.0,0,0.1987,0
다사410108,0.0,0,0.1598,0
다사603135,0.0,0,0.1316,0
다사599138,0.0,0,0.2081,0
다사536132,0.0,0,0.2081,0
다사382119,0.0,0,0.1127,0
다사391125,0.0,0,0.2921,0
다바365948,0.0,0,0.2081,0
다사611150,0.0,0,0.2508,0
다사606148,0.0,0,0.2508,0
다사578113,0.0,0,0.2081,0
다사502063,0.0,0,0.2081,0
다사601111,0.0,0,0.1392,0
다사598138,0.0,0,0.2081,0
다바403983,0.0,0,0.2724,0
다사599112,0.0,0,0.2724,0
다사390124,0.0,0,0.2081,0
다사609151,0.0,0,0.2081,0
다사394112,0.0,0,0.2081,0
다사395101,0.0,0,0.2081,0
다사589132,0.0,0,0.1207,0
다사594113,0.0,0,0.1681,0
다사596131,0.0,0,0.1681,0
다사398081,0.0,0,0.2081,0
다사595143,0.0,0,0.2508,0
다사600127,0.0,0,0.2081,0
다사595127,0.0,0,0.2081,0
다사593123,0.0,0,0.2081,0
다사609148,0.0,0,0.2081,0
다사408041,0.0,0,0.1987,0
다바472997,0.0,0,0.2081,0
다사511139,0.0,0,0.2508,0
다사622094,0.0,0,0.2921,0
다사598130,0.0,0,0.2081,0
다사527133,0.0,0,0.2081,0
다사530125,0.0,0,0.2081,0
다사601135,0.0,0,0.0879,0
다사406113,0.0,0,0.2081,0
다사600135,0.0,0,0.2508,0
다사618113,0.0,0,0.2081,0
다사575118,0.0,0,0.2081,0
다사617113,0.0,0,0.2081,0
다사619121,0.0,0,0.2508,0
다사615114,0.0,0,0.2081,0
다사529125,0.0,0,0.2081,0
다사615119,0.0,0,0.2508,0
다사617115,0.0,0,0.5087,1
다사572122,0.0,0,0.1085,0
다사617123,0.0,0,0.2081,0
다사613116,0.0,0,0.2081,0
다사615122,0.0,0,0.1085,0
다사614116,0.0,0,0.1663,0
다사614150,0.0,0,0.5087,1
다사599111,0.0,0,0.2081,0
다사621107,0.0,0,0.2081,0
다사613152,0.0,0,0.2081,0
다사520129,0.0,0,0.1546,0
다사562114,0.0,0,0.1316,0
다사597124,0.0,0,0.2081,0
다사476044,0.0,0,0.2081,0
다사534130,0.0,0,0.2081,0
다사588130,0.0,0,0.1681,0
다사518133,0.0,0,0.2081,0
다사508133,0.0,0,0.5087,1
다사604116,0.0,0,0.2508,0
다사521134,0.0,0,0.2081,0
다사515160,0.0,0,0.2081,0
다사609129,0.0,0,0.2286,0
다사624108,0.0,0,0.2081,0
다사530142,0.0,0,0.2081,0
다사616149,0.0,0,0.2081,0
다사606114,0.0,0,0.2508,0
다사590131,0.0,0,0.2921,0
다사620112,0.0,0,0.2081,0
다사626104,0.0,0,0.2081,0
다사515154,0.0,0,0.1681,0
다사602121,0.0,0,0.5087,1
다사523128,0.0,0,0.2508,0
다사604121,0.0,0,0.1598,0
다사470108,0.0,0,0.2081,0
다사604117,0.0,0,0.2081,0
다사607120,0.0,0,0.2508,0
다사616153,0.0,0,0.2081,0
다사608130,0.0,0,0.2081,0
다사517132,0.0,0,0.2508,0
다사621124,0.0,0,0.2508,0
다사621123,0.0,0,0.2081,0
다사535133,0.0,0,0.2081,0
다사622126,0.0,0,0.2081,0
다사625126,0.0,0,0.2081,0
다사492037,0.0,0,0.2921,0
다사493032,0.0,0,0.1392,0
다사609122,0.0,0,0.2081,0
다사485011,0.0,0,0.2081,0
다사489032,0.0,0,0.2081,0
다사533139,0.0,0,0.2081,0
다사481032,0.0,0,0.5087,1
다사493034,0.0,0,0.1051,0
다사482036,0.0,0,0.2783,0
다사488040,0.0,0,0.2081,0
다사608121,0.0,0,0.1977,0
다사484032,0.0,0,0.1681,0
다사623122,0.0,0,0.2081,0
다사500017,0.0,0,0.2081,0
다사488036,0.0,0,0.2081,0
다사480034,0.0,0,0.2468,0
다사606123,0.0,0,0.1987,0
다사492032,0.0,0,0.2081,0
다사615110,0.0,0,0.2508,0
다사530128,0.0,0,0.1127,0
다사491038,0.0,0,0.1859,0
다사483029,0.0,0,0.2081,0
다사480030,0.0,0,0.2081,0
다사407123,0.0,0,0.2081,0
다사529128,0.0,0,0.351,0
다사484035,0.0,0,0.2081,0
다사601138,0.0,0,0.1546,0
다사622114,0.0,0,0.126,0
다사622082,0.0,0,0.1987,0
다사306143,0.0,0,0.2081,0
다사591126,0.0,0,0.2081,0
다사588127,0.0,0,0.2081,0
다바460998,0.0,0,0.2081,0
다사493053,0.0,0,0.2081,0
다사320133,0.0,0,0.1056,0
다사393127,0.0,0,0.2081,0
다사405135,0.0,0,0.1987,0
다사516140,0.0,0,0.2081,0
다사605130,0.0,0,0.1546,0
다사612114,0.0,0,0.2081,0
다사626123,0.0,0,0.2124,0
다사619120,0.0,0,0.2081,0
다사608116,0.0,0,0.2081,0
다사614112,0.0,0,0.1456,0
다사488038,0.0,0,0.2081,0
다사600128,0.0,0,0.2081,0
다사614104,0.0,0,0.2081,0
다사589129,0.0,0,0.2955,0
다사486012,0.0,0,0.1392,0
다사481016,0.0,0,0.1546,0
다사478025,0.0,0,0.1681,0
다사482025,0.0,0,0.2081,0
다사648116,0.0,0,0.2081,0
다사605136,0.0,0,0.1598,0
다사606138,0.0,0,0.2081,0
다사654110,0.0,0,0.1681,0
다사478017,0.0,0,0.1097,0
다사478024,0.0,0,0.1681,0
다사478023,0.0,0,0.2081,0
다사661114,0.0,0,0.1647,0
다사645112,0.0,0,0.2081,0
다사644115,0.0,0,0.11,0
다사648112,0.0,0,0.1185,0
다사479023,0.0,0,0.2081,0
다사518137,0.0,0,0.1316,0
다사653119,0.0,0,0.2081,0
다사662118,0.0,0,0.1316,0
다사417012,0.0,0,0.2081,0
다사645111,0.0,0,0.2081,0
다사660123,0.0,0,0.2081,0
다사659122,0.0,0,0.2955,0
다사664108,0.0,0,0.2081,0
다사661106,0.0,0,0.2081,0
다사648093,0.0,0,0.2508,0
다사502029,0.0,0,0.2081,0
다사648084,0.0,0,0.2081,0
다사649084,0.0,0,0.2508,0
다사649083,0.0,0,0.2081,0
다사654118,0.0,0,0.2081,0
다사633100,0.0,0,0.2081,0
다사611141,0.0,0,0.2081,0
다사610142,0.0,0,0.2508,0
다사610141,0.0,0,0.2081,0
다사609141,0.0,0,0.2081,0
다사659119,0.0,0,0.1681,0
다사662112,0.0,0,0.2081,0
다사659121,0.0,0,0.2508,0
다사659120,0.0,0,0.2081,0
다사404113,0.0,0,0.2081,0
다사526129,0.0,0,0.2081,0
다사663109,0.0,0,0.1316,0
다사661090,0.0,0,0.1681,0
다사660091,0.0,0,0.2081,0
다사658090,0.0,0,0.2081,0
다사464000,0.0,0,0.2081,0
다사652091,0.0,0,0.2081,0
다사658088,0.0,0,0.2081,0
다사636120,0.0,0,0.2081,0
다사647122,0.0,0,0.2081,0
